pair_id,image_tweet_id,text_tweet_id,image_id,image,image_path,tweet_text,image_event,text_event,label_text,label_image,rubric_reason
synthetic:919935983314984960_1:909448877790695424,919935983314984960,909448877790695424,919935983314984960_1,data_image/california_wildfires/16_10_2017/919935983314984960_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/16_10_2017/919935983314984960_1.jpg,Hurricane Irma: Orlando begins the cleanup https://t.co/KjeDMPr1uk https://t.co/oF9bjvgfKl,california_wildfires,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:920022506211127296_0:910549146360311808,920022506211127296,910549146360311808,920022506211127296_0,data_image/california_wildfires/16_10_2017/920022506211127296_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/16_10_2017/920022506211127296_0.jpg,"https://t.co/XVQmbLqPVA Maria Hits San Juan, Island Is 100 Percent Without Electricity https://t.co/7IJ76GRLHq",california_wildfires,hurricane_maria,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:921035789684871168_0:906626877321818112,921035789684871168,906626877321818112,921035789684871168_0,data_image/california_wildfires/19_10_2017/921035789684871168_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/19_10_2017/921035789684871168_0.jpg,"RT @AdrBell: Faith, something #Harvey did not destroy. #dickinson #HarveyRecovery https://t.co/vtGg67Nr1o",california_wildfires,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:921560430803382272_0:915079996900827136,921560430803382272,915079996900827136,921560430803382272_0,data_image/hurricane_maria/21_10_2017/921560430803382272_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/21_10_2017/921560430803382272_0.jpg,Arriba Mexico Is the Airbnb for Homes Destroyed by Earthquake https://t.co/I09ezvJ0YT https://t.co/IY6Ti4wAQr,hurricane_maria,mexico_earthquake,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
synthetic:927214178049445889_0:912301115257053184,927214178049445889,912301115257053184,927214178049445889_0,data_image/hurricane_maria/5_11_2017/927214178049445889_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/5_11_2017/927214178049445889_0.jpg,Our team continues the assessment of buildings at risk after the #MexicoEarthquake https://t.co/BYORJdJjXT,hurricane_maria,mexico_earthquake,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:930005173799354368_0:909704222156959745,930005173799354368,909704222156959745,930005173799354368_0,data_image/iraq_iran_earthquake/13_11_2017/930005173799354368_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/iraq_iran_earthquake/13_11_2017/930005173799354368_0.jpg,Call Antinori Construction to rebuild after Irma @AntinoriConst 386.761.2805 #eastcoastdockandseawall #irma… https://t.co/2NvOrnn8U8,iraq_iran_earthquake,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:930044157699280896_0:904429898944667648,930044157699280896,904429898944667648,930044157699280896_0,data_image/iraq_iran_earthquake/13_11_2017/930044157699280896_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/iraq_iran_earthquake/13_11_2017/930044157699280896_0.jpg,"RT @ABC11_WTVD: National Weather Service: Sanford, Angier hit by microburst not tornado. https://t.co/sAjiCVK84L https://t.co/5ILWYjSC0O",iraq_iran_earthquake,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:930361931629780993_0:909704222156959745,930361931629780993,909704222156959745,930361931629780993_0,data_image/iraq_iran_earthquake/14_11_2017/930361931629780993_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/iraq_iran_earthquake/14_11_2017/930361931629780993_0.jpg,Call Antinori Construction to rebuild after Irma @AntinoriConst 386.761.2805 #eastcoastdockandseawall #irma… https://t.co/2NvOrnn8U8,iraq_iran_earthquake,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:930665371153174528_0:904429898944667648,930665371153174528,904429898944667648,930665371153174528_0,data_image/iraq_iran_earthquake/15_11_2017/930665371153174528_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/iraq_iran_earthquake/15_11_2017/930665371153174528_0.jpg,"RT @ABC11_WTVD: National Weather Service: Sanford, Angier hit by microburst not tornado. https://t.co/sAjiCVK84L https://t.co/5ILWYjSC0O",iraq_iran_earthquake,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
synthetic:931258352272838656_0:909779022644727808,931258352272838656,909779022644727808,931258352272838656_0,data_image/iraq_iran_earthquake/16_11_2017/931258352272838656_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/iraq_iran_earthquake/16_11_2017/931258352272838656_0.jpg,RT @PaulHyde7: Irma snaps tree into two near Anderson University. @GreenvilleNews @independentmail https://t.co/e4b0QFatrO,iraq_iran_earthquake,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:870331956415909890_0,870331956415909890,870331956415909890,870331956415909890_0,data_image/srilanka_floods/1_6_2017/870331956415909890_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/srilanka_floods/1_6_2017/870331956415909890_0.jpg,RT @ZIabulHq: Consequences after Cyclone Mora destroyed the Refugees Houses. #Pray_For_Rohingya. https://t.co/NJ7RIsELH7,srilanka_floods,srilanka_floods,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:901792272882294786_0,901792272882294786,901792272882294786,901792272882294786_0,data_image/hurricane_harvey/27_8_2017/901792272882294786_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/27_8_2017/901792272882294786_0.jpg,Tree down in NW HIlls#HurricaneHarvey@statesman https://t.co/xlhJSQzqWj,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:901805267989475328_0,901805267989475328,901805267989475328,901805267989475328_0,data_image/hurricane_harvey/27_8_2017/901805267989475328_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/27_8_2017/901805267989475328_0.jpg,Harvey’s ‘catastrophic’ flooding could cost billions in damage https://t.co/oYbBojSizX https://t.co/3fvWL4soJz,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=catastrophic;population=0
real:901822598765522945_0,901822598765522945,901822598765522945,901822598765522945_0,data_image/hurricane_harvey/27_8_2017/901822598765522945_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/27_8_2017/901822598765522945_0.jpg,A friend's front's front yard in #Austin #Texas this morning after high winds from #HurricaneHarvey á¼°0. | #Harvey https://t.co/drlaoL1eWx,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:904217471678337024_0,904217471678337024,904217471678337024,904217471678337024_0,data_image/hurricane_harvey/3_9_2017/904217471678337024_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/3_9_2017/904217471678337024_0.jpg,"AP: Hurricane Harvey Floods Toxic Waste Sites, With The EPA Missing In Action https://t.co/nFvW5WJRFb via @tpm https://t.co/LdmbDV5sbr",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=missing;population=0
real:904250508931735552_0,904250508931735552,904250508931735552,904250508931735552_0,data_image/hurricane_harvey/3_9_2017/904250508931735552_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/3_9_2017/904250508931735552_0.jpg,"RT @Forbes: Harvey damage tops $20 billion with over 40,000 homes destroyed https://t.co/9qVzpP1t07 https://t.co/bXATJdgfhn",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:904343320243163137_0,904343320243163137,904343320243163137,904343320243163137_0,data_image/hurricane_harvey/3_9_2017/904343320243163137_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/3_9_2017/904343320243163137_0.jpg,"1st bike since Harvey devastated Houston. Path blocked, water every where, and 1 snake that did not make it. https://t.co/vXy3Iup4Zs",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=devastated;population=0
real:904429898944667648_3,904429898944667648,904429898944667648,904429898944667648_3,data_image/hurricane_harvey/3_9_2017/904429898944667648_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/3_9_2017/904429898944667648_3.jpg,"RT @ABC11_WTVD: National Weather Service: Sanford, Angier hit by microburst not tornado. https://t.co/sAjiCVK84L https://t.co/5ILWYjSC0O",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:904705739733782530_0,904705739733782530,904705739733782530,904705739733782530_0,data_image/hurricane_harvey/4_9_2017/904705739733782530_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/4_9_2017/904705739733782530_0.jpg,Businesses Underwater After Harvey â€” PhotoÂ Essay https://t.co/1JzhaVkHNF https://t.co/P4L5Jd6B8g,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:904779114506326016_0,904779114506326016,904779114506326016,904779114506326016_0,data_image/hurricane_harvey/4_9_2017/904779114506326016_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/4_9_2017/904779114506326016_0.jpg,Much destruction and recovery in #Harvey Aftermath requires #HoustonStrong https://t.co/fv6DEhWFnN https://t.co/M0osnhjRfb,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:904925838839169028_0,904925838839169028,904925838839169028,904925838839169028_0,data_image/hurricane_harvey/5_9_2017/904925838839169028_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/5_9_2017/904925838839169028_0.jpg,"Remnants of Harvey Spawn Tornadoes, Floods Across Deep South https://t.co/PqQ24484HC https://t.co/FpaT5Goyvw",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:905630580745830400_3,905630580745830400,905630580745830400,905630580745830400_3,data_image/hurricane_irma/7_9_2017/905630580745830400_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905630580745830400_3.jpg,RT @AmichaiStein1: #BREAKING: Hurricane Irma destroys '95%' of French part of Caribbean island St Martin: official https://t.co/xPfMKJJIcJ,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:905636901306163200_0,905636901306163200,905636901306163200,905636901306163200_0,data_image/hurricane_irma/7_9_2017/905636901306163200_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905636901306163200_0.jpg,Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:905636901306163200_1,905636901306163200,905636901306163200,905636901306163200_1,data_image/hurricane_irma/7_9_2017/905636901306163200_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905636901306163200_1.jpg,Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:905636901306163200_2,905636901306163200,905636901306163200,905636901306163200_2,data_image/hurricane_irma/7_9_2017/905636901306163200_2.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905636901306163200_2.jpg,Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:905636901306163200_3,905636901306163200,905636901306163200,905636901306163200_3,data_image/hurricane_irma/7_9_2017/905636901306163200_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905636901306163200_3.jpg,Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:905685100901179392_0,905685100901179392,905685100901179392,905685100901179392_0,data_image/hurricane_irma/7_9_2017/905685100901179392_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905685100901179392_0.jpg,RT @nursevictoria11: Deadly Hurricane Irma Leaves Hundreds of Thousands Without Power in Puerto Rico https://t.co/SQFtUHTuvb,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=dead;population=0
real:905702343735422976_0,905702343735422976,905702343735422976,905702343735422976_0,data_image/hurricane_irma/7_9_2017/905702343735422976_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905702343735422976_0.jpg,These poor people. Caribbean islands reel from Hurricane Irma's impact @AJEnglish https://t.co/m2szaI6g1c https://t.co/9C7AJzt0i3,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:905715102258569216_0,905715102258569216,905715102258569216,905715102258569216_0,data_image/hurricane_irma/7_9_2017/905715102258569216_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/7_9_2017/905715102258569216_0.jpg,Hurricane Irma: 'Get us OUT!' Barbudan hid baby in closet while storm tore ROOF off house https://t.co/l7nZCQkP75 https://t.co/iw10kc9xSc,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:905926924467363841_0,905926924467363841,905926924467363841,905926924467363841_0,data_image/hurricane_harvey/7_9_2017/905926924467363841_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/7_9_2017/905926924467363841_0.jpg,VIDEO: Harvey floodwaters collapse U.S. Highway 96 bridge in Texas https://t.co/hzClssASwR https://t.co/8JOvjAFsqi,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=collapse;population=0
real:906635791778160640_2,906635791778160640,906635791778160640,906635791778160640_2,data_image/hurricane_harvey/9_9_2017/906635791778160640_2.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/9_9_2017/906635791778160640_2.jpg,Tree down from tornado in plantation! @nbc6 https://t.co/EQPeFtr3E7,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906744961072291840_3,906744961072291840,906744961072291840,906744961072291840_3,data_image/hurricane_harvey/10_9_2017/906744961072291840_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/906744961072291840_3.jpg,"Houston citizens have thrown out 8 million+ cubic yards of drywall, furniture, appliances and clothing after Harvey https://t.co/EIrtS8SoNc",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906851261881962497_0,906851261881962497,906851261881962497,906851261881962497_0,data_image/hurricane_harvey/10_9_2017/906851261881962497_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/906851261881962497_0.jpg,In an era of dire climate records the US and South Asia floods won't be the last https://t.co/68vHlMjGFM https://t.co/JUyU7ThGIb,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906919319849893889_0,906919319849893889,906919319849893889,906919319849893889_0,data_image/hurricane_harvey/10_9_2017/906919319849893889_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/906919319849893889_0.jpg,DEVASTATING | A possible tornado destroyed 6 mobile homes in Palm Bay #HurricaneIrma ( @news6wkmg ) https://t.co/47yOFbbgf6,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:906927950938873856_0,906927950938873856,906927950938873856,906927950938873856_0,data_image/hurricane_irma/10_9_2017/906927950938873856_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/10_9_2017/906927950938873856_0.jpg,RT @GioBenitez: Our window just cracked. Moving to other side of building. #Irma https://t.co/wwxwnnu42S,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906928042865504261_0,906928042865504261,906928042865504261,906928042865504261_0,data_image/hurricane_irma/10_9_2017/906928042865504261_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/10_9_2017/906928042865504261_0.jpg,"RT @CNN_Oppmann: Irma has submerged the town of Caibarien, Cuba under several feet of water. https://t.co/qz4QwNdYak",hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906964197053014016_0,906964197053014016,906964197053014016,906964197053014016_0,data_image/hurricane_harvey/10_9_2017/906964197053014016_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/906964197053014016_0.jpg,RT @DanBillowWESH: Garage speared by 2X8 in Palm Bay tornado. https://t.co/6QEBq1MueG,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:906983382290194433_0,906983382290194433,906983382290194433,906983382290194433_0,data_image/hurricane_harvey/10_9_2017/906983382290194433_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/906983382290194433_0.jpg,A tornado spawned by #HurricaneIrma Piece turned a piece of roof into a spear in Palm Bay #FOX35 https://t.co/Q9pkZ69KDY,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:907006307433148417_0,907006307433148417,907006307433148417,907006307433148417_0,data_image/hurricane_harvey/10_9_2017/907006307433148417_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/10_9_2017/907006307433148417_0.jpg,"Harvey bashes Texas coast, leaving homes damaged, residents injured &amp; without power https://t.co/PYtAkfXVXf https://t.co/AfvT7Dnw1j",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=injured;population=0
real:907200075687964672_1,907200075687964672,907200075687964672,907200075687964672_1,data_image/hurricane_harvey/11_9_2017/907200075687964672_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/11_9_2017/907200075687964672_1.jpg,Twisted up sign and splintered light pole make me wonder if we had a small tornado here #HurricaneIrma https://t.co/zu0eIMwwMG,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:907307308211982336_0,907307308211982336,907307308211982336,907307308211982336_0,data_image/hurricane_harvey/11_9_2017/907307308211982336_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/11_9_2017/907307308211982336_0.jpg,#hurricane #irma #storm aftermath. Brand new all metal light post snapped in half from #tornado https://t.co/Ewg9NMS7G6,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:907909804869419008_1,907909804869419008,907909804869419008,907909804869419008_1,data_image/hurricane_harvey/13_9_2017/907909804869419008_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/13_9_2017/907909804869419008_1.jpg,RT @RyanSalyer: I just saw where the VFW post was destroyed in Rockport by Hurricane Harvey just now. https://t.co/nmre7voSsj,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:908111834418466816_0,908111834418466816,908111834418466816,908111834418466816_0,data_image/hurricane_harvey/13_9_2017/908111834418466816_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/13_9_2017/908111834418466816_0.jpg,"RT @JimMustian: Water levels remain high outside Eastgate, Texas. So many roads still inundated. #Harvey https://t.co/gqlfu0b9vW",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:908390896084897793_0,908390896084897793,908390896084897793,908390896084897793_0,data_image/hurricane_harvey/14_9_2017/908390896084897793_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/14_9_2017/908390896084897793_0.jpg,"Video of houses damaged and destroyed in Rockport, TX from #Harvey https://t.co/69SViFArtk @WPXI https://t.co/VoNb9jbD0i",hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=destroyed;population=0
real:909220520461180928_0,909220520461180928,909220520461180928,909220520461180928_0,data_image/hurricane_harvey/17_9_2017/909220520461180928_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_harvey/17_9_2017/909220520461180928_0.jpg,Rookeries take a hit from Harvey https://t.co/erVqcVOoe3 https://t.co/AFJeBjic7h,hurricane_harvey,hurricane_harvey,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:909384460285526016_0,909384460285526016,909384460285526016,909384460285526016_0,data_image/hurricane_irma/17_9_2017/909384460285526016_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/17_9_2017/909384460285526016_0.jpg,"In Irma-devastated Virgin Islands, resolve blends with worry of being forgotten https://t.co/lC3738M6u3 https://t.co/dNxovLvO2W",hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,severe_terms=devastated;population=0
real:909432584333078528_0,909432584333078528,909432584333078528,909432584333078528_0,data_image/hurricane_irma/17_9_2017/909432584333078528_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/17_9_2017/909432584333078528_0.jpg,Some pics of Irma destruction in my neighborhood. https://t.co/pQt1UyjPH3,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:909436630267760641_2,909436630267760641,909436630267760641,909436630267760641_2,data_image/hurricane_irma/17_9_2017/909436630267760641_2.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/17_9_2017/909436630267760641_2.jpg,PR-MA #4 Fire Crew ·ºü5·ºü7working to remove trees from roadways on ST Road 9966 Div D @ElYunqueNF due to Hurricane Irma‚Ä¶ https://t.co/KP93JziApz,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:909448877790695424_0,909448877790695424,909448877790695424,909448877790695424_0,data_image/hurricane_irma/17_9_2017/909448877790695424_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/17_9_2017/909448877790695424_0.jpg,Hurricane Irma: Orlando begins the cleanup https://t.co/KjeDMPr1uk https://t.co/oF9bjvgfKl,hurricane_irma,hurricane_irma,infrastructure_and_utility_damage,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
