sample_id,image_path,source_label,severity,split
2e9bee3fba2e3945,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0017.jpg,flooded_areas,moderate,train
05e9d32e9857fd75,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0018.jpg,flooded_areas,moderate,train
01c2cd92d9da6413,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0019.jpg,flooded_areas,moderate,test
df96ecea703a863f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0020.jpg,flooded_areas,moderate,train
f3a57193b189f206,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0021.jpg,flooded_areas,moderate,train
08f56300a6b373b6,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0022.jpg,flooded_areas,moderate,test
7821599c65750b47,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0023.jpg,flooded_areas,moderate,train
9e1a6bbb2c779154,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0024.jpg,flooded_areas,moderate,train
c4746c8526f83cbd,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0025.jpg,flooded_areas,moderate,train
2836616d44929163,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0026.jpg,flooded_areas,moderate,train
59e042fc92d7ad6c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0027.jpg,flooded_areas,moderate,test
a01deb7437466b30,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0028.jpg,flooded_areas,moderate,val
2fa73a60c20ab5db,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0029.jpg,flooded_areas,moderate,train
a1c8ce4095cc5749,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0030.jpg,flooded_areas,moderate,train
92ffc3a529354e23,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0031.jpg,flooded_areas,moderate,train
463d2ecb31df967d,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0032.jpg,flooded_areas,moderate,train
047f5c33cad349a6,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0033.jpg,flooded_areas,moderate,train
782f4aa1820b05e4,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0034.jpg,flooded_areas,moderate,train
63e0289dc7cd9399,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0035.jpg,flooded_areas,moderate,train
96adfd933b8d4da3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0036.jpg,flooded_areas,moderate,train
9726d08eb016938e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0037.jpg,flooded_areas,moderate,train
9f8bb177d87a24c9,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0038.jpg,flooded_areas,moderate,train
65e3825b66be745e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0039.jpg,flooded_areas,moderate,train
bd82b97bb040c812,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0040.jpg,flooded_areas,moderate,train
efa4ff50236aa9dd,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0041.jpg,flooded_areas,moderate,test
90c447775c2ddcba,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0042.jpg,flooded_areas,moderate,test
351e1322d1b941ca,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0043.jpg,flooded_areas,moderate,train
1c1100b73c9bf9d8,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0044.jpg,flooded_areas,moderate,train
b93b1070d1fd2800,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0045.jpg,flooded_areas,moderate,train
2e37f63a745f119a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0046.jpg,flooded_areas,moderate,test
b254c222d487f1fe,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0047.jpg,flooded_areas,moderate,test
1f550c87de67172e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0048.jpg,flooded_areas,moderate,val
9140cccd65996d53,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0049.jpg,flooded_areas,moderate,train
dd19a48b2d8504c9,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0050.jpg,flooded_areas,moderate,train
9810d2d45d4e54cb,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0051.jpg,flooded_areas,moderate,train
35ce78355af8019b,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0052.jpg,flooded_areas,moderate,train
7b27745cd4085478,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0053.jpg,flooded_areas,moderate,train
6ec0f42007a15b46,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0054.jpg,flooded_areas,moderate,test
c7cf94db35f800c3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0055.jpg,flooded_areas,moderate,train
ef6946d115214491,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0056.jpg,flooded_areas,moderate,train
6953c597a9d6b07b,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0057.jpg,flooded_areas,moderate,train
6426005648af2cb8,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0058.jpg,flooded_areas,moderate,train
2111546738460fab,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0059.jpg,flooded_areas,moderate,val
492977c5f697b3b8,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0060.jpg,flooded_areas,moderate,val
32c3793ab740a0c7,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0061.jpg,flooded_areas,moderate,val
fed509c83082345e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0062.jpg,flooded_areas,moderate,train
00e94fb5ffe0f76c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0063.jpg,flooded_areas,moderate,val
9f105cbbee5ab2b6,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0064.jpg,flooded_areas,moderate,train
67077d15159f663f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0065.jpg,flooded_areas,moderate,train
719c7588ea718d2e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0066.jpg,flooded_areas,moderate,train
84d480b369f3d399,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0067.jpg,flooded_areas,moderate,train
1e78a737ec16a82d,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0068.jpg,flooded_areas,moderate,val
43ad8712473bc519,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0069.jpg,flooded_areas,moderate,train
75d6f6ad3f5931fb,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0070.jpg,flooded_areas,moderate,train
cbae21becfc28bc1,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0071.jpg,flooded_areas,moderate,train
5ea1853ccd0fecad,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0072.jpg,flooded_areas,moderate,train
97769a8c5b18f5ee,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0073.jpg,flooded_areas,moderate,train
ef822cc8c7e32ef5,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0074.jpg,flooded_areas,moderate,train
8dbb15081287a43a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0075.jpg,flooded_areas,moderate,train
536bd4d90886a6ec,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0076.jpg,flooded_areas,moderate,train
3a691f4458b585c9,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0077.jpg,flooded_areas,moderate,train
e1fff8bcc5113eb6,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0078.jpg,flooded_areas,moderate,train
f5de969ec34cab65,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0079.jpg,flooded_areas,moderate,train
5d6be0d9ecf4edd0,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0080.jpg,flooded_areas,moderate,train
aa2482039ad250a7,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0081.jpg,flooded_areas,moderate,train
adee6a7dcb9fa1d7,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0082.jpg,flooded_areas,moderate,val
f37a3fd6a9c657bf,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0083.jpg,flooded_areas,moderate,test
21efd3fa3583a9f5,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0084.jpg,flooded_areas,moderate,train
d3dc9d89ffbb719a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0085.jpg,flooded_areas,moderate,train
91834d9a7b5711e9,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0086.jpg,flooded_areas,moderate,train
a4b970253c309e2e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0087.jpg,flooded_areas,moderate,train
e9e0633c2a3cbbb5,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0088.jpg,flooded_areas,moderate,train
c6ce99ed451be556,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0089.jpg,flooded_areas,moderate,train
ae62e47de2e5d5b0,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0090.jpg,flooded_areas,moderate,test
b20afcf25cb3e36f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0091.jpg,flooded_areas,moderate,train
508a21677649c4ec,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0092.jpg,flooded_areas,moderate,train
e84583c343914d50,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0093.jpg,flooded_areas,moderate,test
45b0cb51531d14e7,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0094.jpg,flooded_areas,moderate,test
c9106b180ec74fe1,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0095.jpg,flooded_areas,moderate,train
6fc03d88dfaebdb0,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0096.jpg,flooded_areas,moderate,train
3acf21ad07af1fae,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0097.jpg,flooded_areas,moderate,val
4a91a4167d275e4c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0098.jpg,flooded_areas,moderate,train
3084aa0e43124e54,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0099.jpg,flooded_areas,moderate,train
62c658eca0a31077,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0100.jpg,flooded_areas,moderate,train
9af2bac04149375d,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0101.jpg,flooded_areas,moderate,train
0510e4718ac09c0b,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0102.jpg,flooded_areas,moderate,train
9ccb09fd7065a005,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0103.jpg,flooded_areas,moderate,train
e785ab5042b1e29c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0104.jpg,flooded_areas,moderate,train
0537c99c05fa81fc,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0105.jpg,flooded_areas,moderate,val
2d06afe22c53d218,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0106.jpg,flooded_areas,moderate,train
aefd9e67c66f1c2f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0107.jpg,flooded_areas,moderate,train
57495174b82cd308,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0108.jpg,flooded_areas,moderate,train
9d34a43abbe5a702,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0109.jpg,flooded_areas,moderate,train
3858152166f01343,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0110.jpg,flooded_areas,moderate,train
ddf9849538d220b3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0111.jpg,flooded_areas,moderate,train
c4a1dbb28b3b1bb3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0112.jpg,flooded_areas,moderate,train
e69a60913d52faf1,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0113.jpg,flooded_areas,moderate,train
31525f17ce800fc0,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0114.jpg,flooded_areas,moderate,train
b9c70c491596bf2f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0115.jpg,flooded_areas,moderate,train
968793fca08d4e54,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0116.jpg,flooded_areas,moderate,val
60b81fbd8799cb57,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0117.jpg,flooded_areas,moderate,train
9b0ff338e432beb5,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0118.jpg,flooded_areas,moderate,train
c8a064f5af993a70,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0119.jpg,flooded_areas,moderate,train
97a9103eb866112a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0120.jpg,flooded_areas,moderate,train
b3faf4a83ba5b14a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0121.jpg,flooded_areas,moderate,train
77b020c3ccb6dc37,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0122.jpg,flooded_areas,moderate,train
1d798f3298bf30fe,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0123.jpg,flooded_areas,moderate,val
05645c8ee19dfea3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0124.jpg,flooded_areas,moderate,train
4c1b575be607b9db,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0125.jpg,flooded_areas,moderate,train
74bd44a4b27b0988,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0126.jpg,flooded_areas,moderate,train
64c156caa29ef304,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0127.jpg,flooded_areas,moderate,train
8fd67dce19daddab,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0128.jpg,flooded_areas,moderate,train
b2ad74c65a8e816f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0129.jpg,flooded_areas,moderate,train
eb2417aa077b2c01,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0130.jpg,flooded_areas,moderate,val
bc29ce86c2e8891a,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0131.jpg,flooded_areas,moderate,train
c08e5b45c439b0b4,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0132.jpg,flooded_areas,moderate,train
74678249a0256e48,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0133.jpg,flooded_areas,moderate,train
a7924fcc88c0014d,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0134.jpg,flooded_areas,moderate,train
e7374a45ae7257dd,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0135.jpg,flooded_areas,moderate,train
89cb8e77495dfd61,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0136.jpg,flooded_areas,moderate,train
426f069cce43825e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0137.jpg,flooded_areas,moderate,val
2df84383010b6d01,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0138.jpg,flooded_areas,moderate,train
588b356b9d7b7c91,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0139.jpg,flooded_areas,moderate,train
c6d307ea398a921e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0140.jpg,flooded_areas,moderate,train
ba58768157c21249,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0141.jpg,flooded_areas,moderate,train
ca3bfa1688485b3c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0142.jpg,flooded_areas,moderate,train
1f872338dee8d253,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0143.jpg,flooded_areas,moderate,test
dd80e55ea6573970,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0144.jpg,flooded_areas,moderate,train
78e3a9c8b197285e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0145.jpg,flooded_areas,moderate,train
e03b4eac524a9e9c,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0146.jpg,flooded_areas,moderate,train
e8185b6ed0443ad8,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0147.jpg,flooded_areas,moderate,train
2d59b14b79c0298f,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0148.jpg,flooded_areas,moderate,test
5673b01e35e46095,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0149.jpg,flooded_areas,moderate,train
09ffb39a255584e5,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0150.jpg,flooded_areas,moderate,train
b76f7bfe14339862,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0151.jpg,flooded_areas,moderate,train
7ff6fdd5b0edaf16,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0152.jpg,flooded_areas,moderate,train
6d7c0446d7e07f56,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0153.jpg,flooded_areas,moderate,train
c3081b5ceb4474e4,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0154.jpg,flooded_areas,moderate,train
ad5f72e91eb041bd,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0155.jpg,flooded_areas,moderate,train
8a7a264b174b4655,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0156.jpg,flooded_areas,moderate,train
2aeb3d63abba0a60,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0157.jpg,flooded_areas,moderate,train
be6369287515fae3,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0158.jpg,flooded_areas,moderate,train
091d58672d068f38,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0159.jpg,flooded_areas,moderate,train
faba77fdd0a6a81e,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0160.jpg,flooded_areas,moderate,val
a85d52bd85954019,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0161.jpg,flooded_areas,moderate,train
872560debace9b05,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0162.jpg,flooded_areas,moderate,test
855917f3426692cd,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0163.jpg,flooded_areas,moderate,train
dd36b1992b9ebd09,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0164.jpg,flooded_areas,moderate,train
8fbfaa1a132ca4e9,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/aider/AIDER/flooded_areas/flood_image0165.jpg,flooded_areas,moderate,test
